학수번호,분반,교과목명,이수구분,학년,학점,이론,실습,요일 및 강의시간,강의실,교수명,강의언어
9045,1,창업과기업가정신1,중핵필수선택,1,1,1,0,수13:30-15:00,학대공연장,김희정,한국어
9055,1,IT-패션융합디자인,중핵필수선택,1,3,3,0,월15:00-18:00,군312,김숙진,한국어
9452,1,창업과기업가정신2,중핵필수선택,1,1,1,0,수15:00-16:30,학대공연장,박우찬,한국어
9782,1,플랜트엔지니어링,중핵필수선택,1,3,3,0,목15:00-18:00,광102,정재동,한국어
9783,1,언어와생명체가들려주는미래사회이야기,중핵필수선택,1,3,3,0,화12:00-15:00,광102,김수연,한국어
9784,1,기후변화와창조경영,중핵필수선택,1,3,3,0,화15:00-18:00,광102,이병욱,한국어
9785,1,공간마케팅,중핵필수선택,1,3,3,0,금13:30-16:30,광103,공은미,한국어
9937,1,"공간과인간:인문,예술,공학의융합",중핵필수선택,1,3,3,0,목15:00-18:00,광103,신기호,한국어
10076,1,소셜벤처의이론과실제,중핵필수선택,1,3,3,0,화15:00-18:00,광103,이재석,한국어
10109,1,컨텐츠산업동향의이해,중핵필수선택,1,3,3,0,월12:00-15:00,광203,,한국어
10357,1,수요집현강좌,중핵필수선택,1,1,1,0,수16:30-18:00,학대공연장,이태하,한국어
10426,1,두뇌로알아보는우리의삶,중핵필수선택,1,3,3,0,화15:00-18:00,광711,오덕재,한국어
4763,1,과학사,중핵필수선택,1,3,3,0,,,정연철,한국어
4763,2,과학사,중핵필수선택,1,3,3,0,,,정연철,한국어
4763,3,과학사,중핵필수선택,1,3,3,0,,,정연철,한국어
4763,4,과학사,중핵필수선택,1,3,3,0,화목15:00-16:30,군311,정직한,한국어
4763,5,과학사,중핵필수선택,1,3,3,0,화목16:30-18:00,군311,정연철,영어
4796,1,과학철학,중핵필수선택,1,3,3,0,수13:30-16:30,광102,정직한,한국어
6714,1,현대과학으로의여행,중핵필수선택,1,3,3,0,화목10:30-12:00,광203,심재경,한국어
6846,1,지구환경과학입문,중핵필수선택,1,3,3,0,월수09:00-10:30,광103,맹승규,한국어
8890,1,천문학의세계,중핵필수선택,1,3,3,0,월수15:00-16:30,광105,강영운,한국어
8890,2,천문학의세계,중핵필수선택,1,3,3,0,화목10:30-12:00,율B04,성환경,한국어
8890,3,천문학의세계,중핵필수선택,1,3,3,0,월수10:30-12:00,율B04,Graziano Rossi,영어
8937,1,현대과학기술의이해,중핵필수선택,1,3,3,0,화목10:30-12:00,군107,정직한,한국어
9733,1,프로그래밍입문,중핵필수선택,1,3,3,0,화15:00-16:30,동401,김기현,한국어
9789,1,프로그래밍입문-P,중핵필수선택,1,3,2,1,월09:00-10:30,동415,김현정,한국어
9789,2,프로그래밍입문-P,중핵필수선택,1,3,2,1,수09:00-10:30,동415,김현정,한국어
9789,3,프로그래밍입문-P,중핵필수선택,1,3,2,1,월13:30-15:00,동401,김역,한국어
9789,4,프로그래밍입문-P,중핵필수선택,1,3,2,1,수13:30-15:00,동401,김역,한국어
9789,5,프로그래밍입문-P,중핵필수선택,1,3,2,1,금13:30-15:00,동401,유상현,한국어
9789,6,프로그래밍입문-P,중핵필수선택,1,3,2,1,월10:30-12:00,동401,차정희,한국어
9789,7,프로그래밍입문-P,중핵필수선택,1,3,2,1,수10:30-12:00,동401,차정희,한국어
9789,8,프로그래밍입문-P,중핵필수선택,1,3,2,1,금10:30-12:00,동401,,한국어
9789,9,프로그래밍입문-P,중핵필수선택,1,3,2,1,화12:00-13:30,광1120,,한국어
9789,10,프로그래밍입문-P,중핵필수선택,1,3,2,1,목12:00-13:30,광1120,,한국어
9789,11,프로그래밍입문-P,중핵필수선택,1,3,2,1,화12:00-13:30,동415,,한국어
9789,12,프로그래밍입문-P,중핵필수선택,1,3,2,1,목12:00-13:30,동415,,한국어
9789,13,프로그래밍입문-P,중핵필수선택,1,3,2,1,월12:00-13:30,동401,차정희,한국어
9789,14,프로그래밍입문-P,중핵필수선택,1,3,2,1,수12:00-13:30,동401,차정희,한국어
9789,15,프로그래밍입문-P,중핵필수선택,1,3,2,1,월12:00-13:30,동415,김현정,한국어
9789,16,프로그래밍입문-P,중핵필수선택,1,3,2,1,수12:00-13:30,동415,김현정,한국어
9789,17,프로그래밍입문-P,중핵필수선택,1,3,2,1,금10:30-12:00,율103,유상현,한국어
9789,18,프로그래밍입문-P,중핵필수선택,1,3,2,1,월15:00-16:30,동401,김역,한국어
9789,19,프로그래밍입문-P,중핵필수선택,1,3,2,1,수15:00-16:30,동401,김역,한국어
9789,20,프로그래밍입문-P,중핵필수선택,1,3,2,1,금15:00-16:30,동401,유상현,한국어
9789,21,프로그래밍입문-P,중핵필수선택,1,3,2,1,목13:30-15:00,동401,,한국어
9790,1,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,화09:00-10:30,동415,,한국어
9790,2,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,목09:00-10:30,동415,,한국어
9790,3,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,월09:00-10:30,동401,차정희,한국어
9790,4,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,수09:00-10:30,동401,차정희,한국어
9790,5,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,금09:00-10:30,동401,,한국어
9790,6,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,금09:00-10:30,율103,유상현,한국어
9790,7,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,목09:00-10:30,광1120,,한국어
9790,8,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,월10:30-12:00,동415,김현정,한국어
9790,9,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,수10:30-12:00,동415,김현정,한국어
9790,10,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,금10:30-12:00,동415,,한국어
9790,11,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,월09:00-10:30,광1120,곽후근,한국어
9790,12,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,금09:00-10:30,동415,,한국어
9790,13,고급프로그래밍입문-P,중핵필수선택,1,3,2,1,화13:30-15:00,동401,,한국어
9791,1,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,화09:00-10:30,동401,조상욱,한국어
9791,2,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,목09:00-10:30,동401,조상욱,한국어
9791,3,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,화09:00-10:30,광1120,,한국어
9791,4,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,월12:00-13:30,광1120,김도년,한국어
9791,5,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,수12:00-13:30,광1120,김도년,한국어
9791,6,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,금12:00-13:30,율103,유상현,한국어
9791,7,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,화16:30-18:00,동401,,한국어
9791,8,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,목16:30-18:00,동401,송상훈,한국어
9791,9,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,화16:30-18:00,동415,안용학,한국어
9791,10,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,목16:30-18:00,동415,안용학,한국어
9791,11,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,월16:30-18:00,동401,곽후근,한국어
9791,12,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,수16:30-18:00,동401,,한국어
9791,13,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,월16:30-18:00,동415,,한국어
9791,14,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,화12:00-13:30,동401,정우식,한국어
9791,15,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,목12:00-13:30,동401,,한국어
9791,16,고급프로그래밍입문-C,중핵필수선택,1,3,2,1,목15:00-16:30,동401,송상훈,한국어
9799,1,소프트웨어기초코딩,중핵필수선택,1,3,2,1,월13:30-15:00,동415,국형준,한국어
9799,2,소프트웨어기초코딩,중핵필수선택,1,3,2,1,월15:00-16:30,동415,국형준,한국어
9799,3,소프트웨어기초코딩,중핵필수선택,1,3,2,1,화13:30-15:00,동415,국형준,한국어
9799,4,소프트웨어기초코딩,중핵필수선택,1,3,2,1,화15:00-16:30,동415,국형준,한국어
9799,5,소프트웨어기초코딩,중핵필수선택,1,3,2,1,수13:30-15:00,동415,국형준,한국어
9799,6,소프트웨어기초코딩,중핵필수선택,1,3,2,1,수15:00-16:30,동415,국형준,한국어
9799,7,소프트웨어기초코딩,중핵필수선택,1,3,2,1,목13:30-15:00,동415,국형준,한국어
9799,8,소프트웨어기초코딩,중핵필수선택,1,3,2,1,목15:00-16:30,동415,국형준,한국어
10402,1,인간과우주,중핵필수선택,1,3,3,0,,,정연철,한국어
7744,1,인도의정치경제와사회,중핵필수선택,1,3,3,0,화15:00-18:00,집301,유광석,한국어
8263,1,21세기외교전쟁,중핵필수선택,1,3,3,0,목15:00-18:00,집301,남시욱,한국어
9261,1,K-Pop Music 2,중핵필수선택,1,3,3,0,화목12:00-13:30,군311,김성경,한국어
9261,2,K-Pop Music 2,중핵필수선택,1,3,3,0,화목13:30-15:00,군311,김성경,한국어
9268,1,K-Pop Dance 2,중핵필수선택,1,3,3,0,금12:00-15:00,실기실,원지혜,한국어
9268,2,K-Pop Dance 2,중핵필수선택,1,3,3,0,금15:00-18:00,실기실,원지혜,한국어
9936,1,Technical Writing기초,중핵필수선택,1,2,2,0,목10:30-12:30,율B02,진실로,한국어
9936,2,Technical Writing기초,중핵필수선택,1,2,2,0,목12:30-14:30,율B02,진실로,한국어
107,1,경영수학,전공기초교양,1,3,3,0,월수10:30-12:00,광205,고영대,영어
107,2,경영수학,전공기초교양,1,3,3,0,월수13:30-15:00,광205,고영대,영어
107,3,경영수학,전공기초교양,1,3,3,0,화목09:00-10:30,광616,오희균,한국어
107,4,경영수학,전공기초교양,1,3,3,0,화목10:30-12:00,광616,오희균,한국어
304,1,공업수학1,전공기초교양,1,3,3,0,수금15:00-16:30,충105A,박상식,한국어
304,2,공업수학1,전공기초교양,1,3,3,0,화목16:30-18:00,충105A,우형수,한국어
304,3,공업수학1,전공기초교양,1,3,3,0,월수12:00-13:30,충202A,김태근,한국어
304,4,공업수학1,전공기초교양,1,3,3,0,월수10:30-12:00,충202A,김종렬,한국어
304,5,공업수학1,전공기초교양,1,3,3,0,월수10:30-12:00,충103A,Irfan Mehmood,영어
304,6,공업수학1,전공기초교양,1,3,3,0,월수09:00-10:30,광203,강우석,한국어
304,7,공업수학1,전공기초교양,1,3,3,0,월수10:30-12:00,광203,강우석,한국어
304,8,공업수학1,전공기초교양,1,3,3,0,금09:00-12:00,충103A,강우석,한국어
304,9,공업수학1,전공기초교양,1,3,3,0,월수10:30-12:00,율102,Maqbool Hussain,영어
304,10,공업수학1,전공기초교양,1,3,3,0,월수12:00-13:30,율102,Maqbool Hussain,영어
304,11,공업수학1,전공기초교양,1,3,3,0,월수15:00-16:30,율B04,박동철,한국어
304,12,공업수학1,전공기초교양,1,3,3,0,화목12:00-13:30,군107,박성훈,영어
304,13,공업수학1,전공기초교양,1,3,3,0,화목13:30-15:00,군107,송진우,한국어
304,14,공업수학1,전공기초교양,1,3,3,0,화목16:30-18:00,군107,송진우,한국어
307,1,공업수학2,전공기초교양,1,3,3,0,월수09:00-10:30,충101A,안윤규,한국어
307,2,공업수학2,전공기초교양,1,3,3,0,화13:30-16:30,충208,이종재,한국어
307,3,공업수학2,전공기초교양,1,3,3,0,월수12:00-13:30,영510,홍성욱,영어
307,4,공업수학2,전공기초교양,1,3,3,0,수금10:30-12:00,광718,김정환,한국어
307,5,공업수학2,전공기초교양,1,3,3,0,월수12:00-13:30,충106,임도형,한국어
307,6,공업수학2,전공기초교양,1,3,3,0,화목09:00-10:30,율B03,김해동,한국어
307,8,공업수학2,전공기초교양,1,3,3,0,월수16:30-18:00,충210,손기선,한국어
307,9,공업수학2,전공기초교양,1,3,3,0,화목13:30-15:00,충210,정종완,영어
307,10,공업수학2,전공기초교양,1,3,3,0,월수10:30-12:00,광717,박문규,한국어
307,11,공업수학2,전공기초교양,1,3,3,0,월수15:00-16:30,광801,김은희,한국어
307,12,공업수학2,전공기초교양,1,3,3,0,월수13:30-15:00,집309,강상훈,영어
2638,1,일반물리학1,전공기초교양,1,3,3,0,월수10:30-12:00,율B02,Maurice VanPutten,영어
2649,1,일반물리학및실험2,전공기초교양,1,3,2,2,화목09:00-11:00,영B01/충104,정형채,한국어
2649,2,일반물리학및실험2,전공기초교양,1,3,2,2,화목09:00-11:00,영B01/충104A,정형채,한국어
2649,3,일반물리학및실험2,전공기초교양,1,3,2,2,화목09:00-11:00,충104/영B01,문희종,한국어
2649,4,일반물리학및실험2,전공기초교양,1,3,2,2,화목09:00-11:00,충104A/영B01,문희종,한국어
2649,5,일반물리학및실험2,전공기초교양,1,3,2,2,화목11:00-13:00,영B01/충104,김현수,한국어
2649,6,일반물리학및실험2,전공기초교양,1,3,2,2,화목11:00-13:00,영B01/충104A,김현수,한국어
2649,7,일반물리학및실험2,전공기초교양,1,3,2,2,화목11:00-13:00,충104/영B01,이남경,한국어
2649,8,일반물리학및실험2,전공기초교양,1,3,2,2,화목14:00-16:00,영B01/충104,천승현,한국어
2649,9,일반물리학및실험2,전공기초교양,1,3,2,2,화목14:00-16:00,영B01/충104A,천승현,한국어
2649,10,일반물리학및실험2,전공기초교양,1,3,2,2,수금14:00-16:00,충104/영B01,김정환,한국어
2649,11,일반물리학및실험2,전공기초교양,1,3,2,2,수금14:00-16:00,충104A/영B01,김정환,한국어
2649,12,일반물리학및실험2,전공기초교양,1,3,2,2,수금16:00-18:00,영B01/충104,김정환,한국어
2649,13,일반물리학및실험2,전공기초교양,1,3,2,2,수금16:00-18:00,영B01/충104A,김정환,한국어
2649,14,일반물리학및실험2,전공기초교양,1,3,2,2,수금16:00-18:00,충104/영B01,김현수,한국어
2649,15,일반물리학및실험2,전공기초교양,1,3,2,2,수금16:00-18:00,충104A/영B01,김현수,한국어
2649,16,일반물리학및실험2,전공기초교양,1,3,2,2,월금16:00-18:00,충104/율B01,김경규,한국어
2649,17,일반물리학및실험2,전공기초교양,1,3,2,2,화목16:00-18:00,영B01/충104,최영진,한국어
2649,18,일반물리학및실험2,전공기초교양,1,3,2,2,화목16:00-18:00,영B01/충104A,최영진,한국어
2649,19,일반물리학및실험2,전공기초교양,1,3,2,2,화목16:00-18:00,충104/영B01,노화용,한국어
2649,20,일반물리학및실험2,전공기초교양,1,3,2,2,화목16:00-18:00,충104A/영B01,노화용,한국어
2649,21,일반물리학및실험2,전공기초교양,1,3,2,2,월금14:00-16:00,충104/율B01,김세용,한국어
2649,22,일반물리학및실험2,전공기초교양,1,3,2,2,월금14:00-16:00,충104A/율B01,김세용,한국어
2649,23,일반물리학및실험2,전공기초교양,1,3,2,2,화목14:00-16:00,충104/영B01,김광희,한국어
2649,24,일반물리학및실험2,전공기초교양,1,3,2,2,화목14:00-16:00,충104A/영B01,김광희,한국어
2649,25,일반물리학및실험2,전공기초교양,1,3,2,2,화목11:00-13:00,충104A/영B01,이남경,한국어
2649,26,일반물리학및실험2,전공기초교양,1,3,2,2,월금16:00-18:00,충104A/율B01,김경규,한국어
2657,1,일반생물학,전공기초교양,1,3,3,0,월수09:00-10:30,충102,문은이,한국어
2657,2,일반생물학,전공기초교양,1,3,3,0,화목12:00-13:30,율B01,윤은영,한국어
2657,3,일반생물학,전공기초교양,1,3,3,0,수금09:00-10:30,율B02,이영주,한국어
2703,1,일반화학,전공기초교양,1,3,3,0,월수12:00-13:30,율B01,박원철,한국어
2723,1,일반화학및실험2,전공기초교양,1,3,2,2,화목14:00-16:00,영B03/영201,윤천,한국어
2723,2,일반화학및실험2,전공기초교양,1,3,2,2,화목10:00-12:00,영B03/영201,심성철,한국어
2723,3,일반화학및실험2,전공기초교양,1,3,2,2,화목10:00-12:00,영201/영B03,박황서,한국어
2723,4,일반화학및실험2,전공기초교양,1,3,2,2,화목12:00-14:00,영B03/영201,임수정,한국어
2723,5,일반화학및실험2,전공기초교양,1,3,2,2,화목12:00-14:00,영201/영B03,박창진,한국어
2723,6,일반화학및실험2,전공기초교양,1,3,2,2,월수10:00-12:00,영B03/영201,채영기,한국어
2723,7,일반화학및실험2,전공기초교양,1,3,2,2,수금10:00-12:00,영B03/영201,원종옥,한국어
2723,8,일반화학및실험2,전공기초교양,1,3,2,2,월금10:00-12:00,영201/영B03,강종민,한국어
2723,9,일반화학및실험2,전공기초교양,1,3,2,2,화목16:00-18:00,영B03/영201,이경희,한국어
2723,10,일반화학및실험2,전공기초교양,1,3,2,2,화목16:00-18:00,영201/영B03,윤천,한국어
3353,1,통계학개론,전공기초교양,1,3,3,0,화목09:00-10:30,영510,박창제,한국어
3353,2,통계학개론,전공기초교양,1,3,3,0,화목09:00-10:30,율102,,한국어
3353,3,통계학개론,전공기초교양,1,3,3,0,화목18:00-19:30,율304,,한국어
5155,1,경영통계학,전공기초교양,1,3,3,0,화목16:30-18:00,광202,김준석,한국어
5155,2,경영통계학,전공기초교양,1,3,3,0,화목10:30-12:00,광202,류승희,한국어
5155,3,경영통계학,전공기초교양,1,3,3,0,월수09:00-10:30,광207,이규석,한국어
5155,4,경영통계학,전공기초교양,1,3,3,0,화목10:30-12:00,광106,이명섭,한국어
5155,5,경영통계학,전공기초교양,1,3,3,0,화목15:00-16:30,광430,김대종,한국어
5155,6,경영통계학,전공기초교양,1,3,3,0,월수13:30-15:00,광719,이희수,영어
7325,1,미적분학및연습1,전공기초교양,1,3,3,0,월수15:00-16:30,율B01,변태창,한국어
7325,2,미적분학및연습1,전공기초교양,1,3,3,0,월수15:00-16:30,율B02,윤진희,영어
